ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
101,-0.07854,Male,1.16365,Other,White,-1.05308,2.57309,0.58331,-1.47955,-0.40581,-0.21712,1.2247,CL6,CL3,CL3,CL4,CL6,CL6,CL5,CL3,CL0,CL3,CL0,CL3,CL2,CL2,CL0,CL3,CL0,CL0,CL0
102,1.09449,Female,-1.7379,Australia,White,-0.58016,0.47617,-1.68062,-0.15487,0.93949,-1.37983,-0.84637,CL4,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
103,1.09449,Male,-1.22751,UK,White,-0.58016,1.2861,1.43533,-1.34289,-0.00665,-0.71126,1.2247,CL6,CL1,CL3,CL4,CL6,CL1,CL4,CL4,CL1,CL2,CL2,CL1,CL1,CL2,CL0,CL2,CL1,CL0,CL0
104,1.09449,Female,-0.05921,Canada,White,0.04257,0.63779,-0.31776,-0.30172,0.12331,0.19268,0.7654,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
105,-0.07854,Female,-0.61113,Canada,White,-0.92104,0.16767,-0.17779,1.11406,0.58489,-0.71126,0.07987,CL5,CL0,CL0,CL0,CL6,CL6,CL6,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL2,CL6,CL0,CL0
106,0.49788,Male,-0.05921,UK,White,-2.21844,0.47617,-1.82919,-0.76096,2.04506,-1.37983,-1.54858,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
107,-0.07854,Female,-0.61113,UK,White,1.02119,-0.30033,-1.82919,0.28783,-0.40581,-1.37983,-0.84637,CL4,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
108,0.49788,Female,-1.7379,UK,White,0.13606,0.00332,-1.27553,-0.76096,0.58489,0.52975,-0.21575,CL5,CL3,CL0,CL0,CL6,CL0,CL6,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
109,-0.07854,Female,0.45468,UK,White,-0.46725,2.127,0.14143,0.13136,0.7583,1.86203,1.2247,CL5,CL0,CL0,CL3,CL6,CL3,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
110,1.09449,Female,-0.61113,UK,White,-0.79151,0.47617,-1.42424,-0.91699,-0.52745,-0.71126,0.07987,CL5,CL1,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
111,1.09449,Male,1.16365,UK,Asian,-0.14882,0.32197,0.14143,-0.30172,-0.14277,0.19268,-0.52593,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
112,-0.07854,Male,1.16365,UK,White,0.31287,-1.09207,-0.84732,-0.60633,-0.65253,0.19268,0.40148,CL6,CL1,CL0,CL0,CL6,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL0,CL0,CL0
113,-0.07854,Female,0.45468,UK,White,-1.1943,0.32197,0.88309,-1.21213,-0.78155,-0.21712,-0.21575,CL3,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
114,1.09449,Female,-0.05921,UK,White,0.04257,0.63779,0.29338,0.13136,0.7583,0.19268,-0.21575,CL4,CL0,CL0,CL1,CL6,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
115,0.49788,Male,-0.61113,UK,White,-2.3436,1.93886,1.43533,-0.76096,-1.38502,1.86203,1.2247,CL4,CL1,CL1,CL2,CL6,CL6,CL4,CL1,CL0,CL2,CL2,CL2,CL0,CL2,CL0,CL2,CL6,CL0,CL0
116,-0.07854,Female,-0.05921,Canada,White,0.22393,-0.57545,-0.84732,0.28783,1.13407,-1.37983,-2.07848,CL5,CL1,CL2,CL0,CL6,CL2,CL5,CL2,CL0,CL2,CL0,CL0,CL0,CL1,CL0,CL2,CL6,CL0,CL0
117,0.49788,Male,-0.05921,Canada,White,0.62967,-0.57545,0.14143,-1.772,-0.40581,0.52975,-0.21575,CL4,CL0,CL0,CL0,CL4,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
118,-0.07854,Female,0.45468,UK,White,1.60383,0.80523,1.43533,0.13136,-1.13788,0.52975,0.40148,CL5,CL1,CL1,CL3,CL6,CL1,CL5,CL3,CL0,CL3,CL2,CL2,CL2,CL2,CL0,CL3,CL4,CL0,CL0
119,0.49788,Female,-0.61113,USA,White,1.8399,-1.92173,-2.39883,1.11406,0.25953,-0.21712,-1.54858,CL5,CL0,CL0,CL6,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL6,CL0,CL0
120,0.49788,Female,0.45468,UK,White,-0.34799,0.63779,-0.97631,0.28783,1.46191,-0.21712,-0.84637,CL5,CL0,CL0,CL0,CL4,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
121,-0.07854,Female,1.16365,UK,White,-1.05308,0.63779,-0.97631,-1.07533,0.7583,0.19268,1.92173,CL6,CL1,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL2,CL0,CL0
122,0.49788,Female,-0.05921,UK,White,1.49158,-1.23177,-1.55521,-2.07848,-0.78155,0.52975,0.07987,CL2,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
123,1.82213,Male,1.16365,UK,White,0.22393,0.16767,-0.17779,-0.30172,-0.89891,-0.21712,-0.52593,CL6,CL0,CL0,CL0,CL6,CL1,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
124,-0.07854,Female,0.45468,UK,White,0.22393,-0.69509,-0.45174,-0.01729,0.12331,1.29221,0.07987,CL5,CL1,CL0,CL0,CL6,CL3,CL5,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL1
125,1.09449,Male,-1.7379,UK,White,-0.34799,1.93886,0.29338,0.43852,0.58489,-0.21712,-0.21575,CL3,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
126,1.82213,Male,0.45468,UK,White,-0.46725,1.2861,0.44585,0.13136,1.13407,0.52975,0.40148,CL6,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
127,1.09449,Male,0.45468,UK,White,-1.1943,0.63779,-1.11902,-0.45321,-0.00665,-0.21712,-0.84637,CL5,CL1,CL1,CL0,CL5,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0
128,1.09449,Female,-1.43719,UK,White,-0.34799,-0.80615,-0.84732,0.28783,0.93949,-1.37983,-2.07848,CL5,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
129,0.49788,Male,1.98437,UK,Asian,0.04257,0.63779,0.14143,0.13136,0.25953,-0.21712,-1.18084,CL0,CL0,CL0,CL2,CL1,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
130,1.09449,Female,1.16365,UK,White,-0.79151,0.96248,-1.11902,0.94156,0.41594,0.19268,0.40148,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
131,1.09449,Female,-1.7379,UK,White,0.91093,0.32197,-1.42424,0.43852,2.33337,-0.71126,-1.18084,CL5,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
132,1.09449,Female,-1.7379,UK,Other,-1.55078,-0.15487,-1.27553,2.46262,0.58489,-1.37983,-2.07848,CL4,CL0,CL0,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
133,0.49788,Female,-1.22751,Republic of Ireland,White,-0.24649,-0.57545,-0.58331,-0.15487,0.25953,-1.37983,-1.54858,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
134,0.49788,Male,1.16365,UK,White,-0.05188,0.16767,0.29338,-0.15487,0.12331,0.52975,0.40148,CL5,CL0,CL0,CL1,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0
135,-0.07854,Female,1.16365,UK,Mixed-White/Asian,3.27393,-1.50796,-0.31776,0.59042,-0.65253,-1.37983,0.40148,CL6,CL1,CL0,CL0,CL6,CL1,CL6,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL1
136,0.49788,Female,-1.7379,UK,White,-1.69163,1.58487,-0.58331,1.81866,1.63088,0.52975,-0.52593,CL1,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
137,1.09449,Female,0.45468,UK,White,-0.14882,-0.30033,-1.68062,1.81866,1.63088,1.29221,0.07987,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
138,1.09449,Female,0.45468,UK,White,-1.1943,1.58487,0.29338,0.76096,0.41594,-2.55524,-1.18084,CL4,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0
139,1.82213,Male,0.45468,UK,White,-0.46725,-0.80615,0.14143,0.28783,0.93949,-1.37983,-1.18084,CL6,CL0,CL0,CL4,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL6,CL0,CL0
140,1.09449,Male,-1.7379,UK,White,-0.05188,0.32197,-0.58331,0.94156,-0.27607,-0.21712,-0.21575,CL6,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
141,-0.07854,Female,0.45468,UK,Asian,1.98437,0.32197,1.43533,0.94156,-0.27607,-0.71126,-0.21575,CL5,CL0,CL0,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
142,0.49788,Female,-1.7379,UK,White,-0.79151,0.63779,-1.11902,1.2861,0.58489,-1.37983,-2.07848,CL5,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0
143,0.49788,Male,-1.43719,UK,White,-0.46725,-0.30033,-1.27553,0.28783,-0.14277,0.52975,0.40148,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
144,0.49788,Male,-0.05921,UK,Black,-1.69163,1.2861,-0.58331,1.2861,2.04506,-0.71126,-0.52593,CL1,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
145,1.09449,Male,-0.05921,Canada,White,0.13606,-1.09207,-0.45174,-1.21213,-0.00665,-0.21712,0.7654,CL6,CL0,CL0,CL0,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL1
146,1.09449,Female,0.45468,UK,White,-0.46725,0.16767,-1.11902,2.23427,0.7583,1.29221,0.40148,CL4,CL0,CL0,CL1,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
147,1.82213,Male,-0.05921,UK,White,0.22393,-1.23177,-0.17779,-0.45321,-0.27607,0.19268,-1.18084,CL6,CL0,CL0,CL1,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
148,0.49788,Male,1.16365,UK,Black,-0.58016,0.47617,-0.71727,0.13136,0.93949,-0.21712,-0.52593,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
149,0.49788,Female,-0.05921,UK,White,-0.05188,-1.09207,-2.63199,-0.91699,0.25953,-1.37983,-1.54858,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
150,1.09449,Female,0.45468,UK,White,-0.79151,1.93886,-0.71727,2.03972,1.63088,-0.21712,-1.18084,CL4,CL0,CL0,CL0,CL3,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
151,0.49788,Female,-0.61113,UK,White,-0.24649,1.2861,0.14143,0.59042,1.13407,0.19268,0.07987,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
152,0.49788,Female,0.45468,UK,White,0.52135,-1.6334,-1.82919,0.43852,-0.89891,-0.71126,-0.84637,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
153,-0.07854,Female,0.45468,UK,White,-0.46725,-1.50796,-0.71727,-0.60633,-0.65253,-2.55524,-1.54858,CL5,CL0,CL1,CL2,CL6,CL2,CL4,CL1,CL0,CL1,CL0,CL0,CL2,CL0,CL0,CL1,CL5,CL0,CL0
154,-0.07854,Male,0.45468,UK,White,-0.67825,0.96248,-1.68062,0.76096,0.7583,-0.21712,-0.52593,CL6,CL0,CL1,CL0,CL4,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
155,-0.95197,Female,-0.61113,UK,White,2.82196,-1.37639,0.7233,-0.45321,0.58489,-0.21712,0.7654,CL5,CL0,CL0,CL5,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
156,0.49788,Female,0.45468,UK,Black,0.62967,-1.37639,-1.27553,0.28783,-0.27607,-0.71126,-0.84637,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
157,0.49788,Female,-0.61113,UK,White,1.23461,0.00332,-0.31776,1.11406,0.12331,0.19268,-0.52593,CL5,CL2,CL1,CL1,CL6,CL2,CL6,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0
158,-0.07854,Male,-1.7379,UK,White,-1.05308,1.11406,-1.82919,-0.45321,0.7583,-0.21712,0.7654,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
159,0.49788,Female,0.45468,Australia,White,-0.24649,0.16767,-0.31776,-0.30172,0.41594,0.88113,1.2247,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
160,1.09449,Female,-0.61113,UK,Black,-0.46725,-0.57545,-0.58331,0.13136,0.25953,-0.21712,-1.18084,CL4,CL0,CL0,CL0,CL6,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
161,1.09449,Male,1.16365,Other,White,1.02119,0.80523,0.44585,-0.15487,0.25953,-0.21712,0.40148,CL5,CL1,CL1,CL1,CL6,CL6,CL6,CL1,CL0,CL2,CL0,CL0,CL0,CL1,CL0,CL1,CL3,CL0,CL0
162,0.49788,Male,0.45468,UK,Black,-0.67825,0.32197,-0.84732,1.81866,-0.40581,-0.71126,-1.18084,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
163,-0.07854,Female,0.45468,New Zealand,White,0.22393,0.00332,-0.17779,1.61108,0.93949,-1.37983,-0.21575,CL3,CL0,CL0,CL0,CL5,CL2,CL6,CL0,CL0,CL2,CL0,CL0,CL2,CL0,CL0,CL0,CL1,CL0,CL0
164,-0.07854,Female,-0.61113,UK,White,1.8399,0.00332,-0.31776,0.94156,0.12331,-0.21712,-0.84637,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
165,-0.07854,Female,1.98437,UK,White,0.13606,0.32197,-1.55521,1.45039,1.13407,-1.37983,-0.52593,CL3,CL1,CL0,CL0,CL3,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
166,1.09449,Male,1.16365,UK,White,-0.24649,-0.30033,-0.31776,-0.45321,1.63088,-1.37983,-0.84637,CL6,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0
167,-0.95197,Male,-0.61113,UK,White,1.49158,-1.23177,0.7233,-2.35413,-1.92173,0.88113,0.07987,CL5,CL0,CL0,CL0,CL5,CL4,CL5,CL3,CL3,CL0,CL0,CL0,CL2,CL0,CL0,CL3,CL6,CL0,CL3
168,-0.07854,Female,-0.05921,UK,Black,0.04257,0.00332,-0.97631,-0.45321,0.93949,0.52975,-0.52593,CL2,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
169,-0.07854,Female,0.45468,UK,White,0.22393,1.2861,-1.27553,-0.30172,-1.13788,0.52975,0.40148,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
170,-0.95197,Female,-1.22751,UK,White,-0.34799,0.00332,-1.42424,0.59042,-0.14277,-0.71126,0.40148,CL5,CL0,CL3,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
171,1.09449,Male,-1.7379,UK,White,1.37297,-0.30033,-0.31776,0.13136,-0.14277,0.88113,0.40148,CL2,CL1,CL1,CL3,CL6,CL2,CL5,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL1,CL0,CL0
172,0.49788,Male,1.16365,UK,White,-0.34799,0.96248,2.15324,0.76096,-0.78155,1.29221,1.92173,CL6,CL0,CL1,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0
173,1.09449,Female,-0.05921,UK,White,0.52135,-0.57545,-0.45174,-0.45321,0.7583,0.19268,-1.18084,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL5,CL0,CL0
174,0.49788,Female,0.45468,UK,White,1.02119,0.63779,1.24033,0.13136,0.25953,0.52975,0.40148,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
175,0.49788,Female,-0.05921,UK,White,1.02119,-0.57545,-2.21069,0.76096,-1.5184,0.88113,0.07987,CL6,CL0,CL0,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
176,1.82213,Female,0.45468,UK,White,0.62967,0.00332,0.44585,1.2861,0.12331,0.19268,0.07987,CL5,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
177,0.49788,Female,0.45468,UK,Other,-0.14882,-0.57545,-0.84732,-1.21213,-0.52745,-1.37983,-1.18084,CL3,CL0,CL0,CL0,CL5,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
178,0.49788,Female,0.45468,UK,White,1.49158,0.00332,-1.27553,-0.91699,1.13407,-0.71126,-0.52593,CL5,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
179,1.09449,Female,0.45468,UK,White,0.82562,-0.94779,-0.45174,0.76096,-0.14277,0.19268,-0.21575,CL5,CL1,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL0,CL0
180,0.49788,Female,-0.05921,UK,White,0.41667,-0.15487,-0.97631,1.11406,-0.65253,-1.37983,-1.18084,CL5,CL1,CL0,CL0,CL6,CL2,CL4,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0
181,1.09449,Female,-0.05921,UK,White,0.31287,0.63779,-1.55521,0.28783,0.93949,0.19268,0.07987,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
182,-0.07854,Male,1.98437,UK,White,-1.32828,-0.43999,-0.31776,0.59042,0.93949,-0.71126,-1.18084,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
183,0.49788,Female,-0.61113,UK,White,0.31287,0.80523,-0.31776,1.2861,0.7583,-1.37983,-1.18084,CL5,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
184,-0.95197,Female,0.45468,UK,White,1.98437,-0.43999,0.29338,-0.76096,0.93949,-0.71126,0.40148,CL6,CL3,CL0,CL0,CL6,CL0,CL5,CL6,CL0,CL3,CL0,CL3,CL3,CL0,CL0,CL0,CL6,CL0,CL6
185,1.82213,Male,-1.22751,UK,White,0.04257,-0.80615,-0.97631,0.59042,0.25953,-1.37983,-1.18084,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
186,0.49788,Female,0.45468,Canada,White,0.31287,0.63779,-0.01928,0.76096,-0.14277,-0.21712,-0.52593,CL5,CL0,CL0,CL0,CL6,CL3,CL5,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL0,CL0,CL0
187,0.49788,Female,1.16365,UK,White,-0.67825,1.45421,0.14143,0.28783,1.81175,-1.37983,-1.54858,CL6,CL0,CL0,CL0,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
188,1.82213,Female,-1.7379,UK,White,-0.79151,-0.80615,-1.97495,1.11406,0.58489,-1.37983,-1.54858,CL4,CL0,CL0,CL0,CL3,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
189,1.09449,Female,-1.7379,UK,White,0.41667,-1.37639,-2.09015,0.59042,-0.27607,-1.37983,-2.07848,CL4,CL0,CL0,CL2,CL3,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
190,-0.95197,Female,1.16365,UK,White,-0.34799,0.00332,-0.45174,0.13136,0.7583,-0.71126,-0.84637,CL5,CL0,CL0,CL0,CL5,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
191,1.82213,Female,-0.05921,UK,White,-1.43907,0.00332,-0.84732,0.59042,-0.27607,-0.71126,-1.54858,CL5,CL0,CL0,CL1,CL3,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
192,-0.95197,Male,0.45468,UK,Mixed-White/Asian,-0.34799,1.2861,-1.11902,0.59042,-0.52745,0.52975,0.07987,CL5,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
193,-0.07854,Female,-0.05921,Canada,White,-0.79151,-0.30033,-0.17779,0.28783,-0.52745,0.88113,0.07987,CL5,CL1,CL0,CL1,CL6,CL5,CL4,CL1,CL1,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0
194,1.09449,Female,0.45468,UK,White,0.31287,-1.09207,-0.45174,0.13136,0.12331,-1.37983,0.07987,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0
195,-0.07854,Female,0.45468,Canada,Mixed-White/Asian,-0.92104,1.2861,-0.01928,-0.01729,0.41594,-0.71126,-1.18084,CL3,CL0,CL0,CL0,CL4,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
196,1.82213,Female,0.45468,UK,White,0.62967,0.32197,0.7233,-0.30172,0.93949,0.52975,0.07987,CL5,CL1,CL0,CL1,CL6,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
197,-0.95197,Male,0.45468,UK,Black,-0.58016,0.32197,-0.58331,1.2861,-0.89891,0.19268,-1.18084,CL4,CL0,CL0,CL0,CL5,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
198,1.82213,Female,0.45468,UK,White,-0.34799,0.47617,-0.71727,-0.91699,-0.52745,-0.71126,-0.84637,CL5,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
199,-0.07854,Female,-0.05921,UK,White,-0.05188,0.47617,0.58331,0.76096,-0.00665,1.86203,1.2247,CL6,CL5,CL5,CL2,CL5,CL6,CL6,CL5,CL0,CL3,CL2,CL3,CL3,CL3,CL0,CL3,CL6,CL0,CL1
200,1.09449,Female,-0.05921,UK,White,-0.46725,2.32338,0.7233,1.81866,1.30612,0.52975,0.07987,CL4,CL4,CL1,CL1,CL6,CL4,CL5,CL3,CL0,CL6,CL0,CL2,CL2,CL4,CL0,CL3,CL6,CL0,CL0
201,-0.95197,Female,0.45468,UK,White,-0.58016,0.16767,-0.84732,1.11406,1.46191,0.52975,1.2247,CL6,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
